,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4340,1,0,0,1,4,1,0,0,0,0,0,2,0,0,0,1,0,349,956,0
4341,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,288,471,1
4342,0,1,0,0,51,1,2,0,2,0,2,0,0,0,2,0,0,539,4418,0
4343,0,1,0,0,7,1,2,1,0,0,0,0,0,0,0,1,2,821,1807,1
4344,0,0,0,0,67,1,2,0,0,2,2,0,2,2,2,1,2,912,5540,0
4345,1,0,1,1,68,1,0,2,1,1,1,1,1,1,1,1,1,40,3075,0
4346,0,0,1,0,41,1,2,0,2,2,0,2,0,0,0,1,1,654,4199,0
4347,0,0,0,0,49,1,0,1,0,2,0,2,2,2,2,1,3,1284,5425,0
4348,0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,11,5,1
4349,1,1,1,0,0,1,2,1,2,0,0,0,0,0,0,1,2,905,398,1
4350,1,0,1,0,32,1,0,0,0,0,0,0,0,0,0,1,1,296,3167,0
4351,0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,36,670,0
4352,1,0,1,1,63,1,2,1,2,2,2,0,0,0,0,1,2,1128,5817,0
4353,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,2,804,345,1
4354,1,0,0,0,58,1,0,2,1,1,1,1,1,1,2,1,0,33,2751,0
4355,0,0,1,0,5,1,2,0,0,0,0,0,0,0,0,0,2,383,1177,0
4356,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,5,232,0
4357,0,0,1,0,14,1,0,2,1,1,1,1,1,1,0,0,1,38,1223,0
4358,1,0,1,1,12,1,0,0,0,0,0,0,2,2,1,1,2,622,2277,0
4359,0,0,0,0,22,1,2,1,0,2,0,0,2,2,0,1,1,1255,3888,0
4360,1,1,1,0,30,1,2,1,2,0,0,0,2,0,0,0,2,1081,4240,0
4361,1,0,0,0,28,1,0,0,2,2,0,2,0,0,1,1,2,519,3411,0
4362,0,0,1,0,48,1,0,2,1,1,1,1,1,1,1,0,1,43,2518,0
4363,0,0,1,0,55,1,2,1,0,0,0,0,2,0,0,1,0,1006,5346,0
4364,0,0,0,0,62,1,2,0,2,2,2,2,0,2,2,1,1,905,5399,0
4365,1,0,1,0,62,1,2,0,0,0,2,2,2,2,2,0,1,895,5420,0
4366,1,1,1,1,23,1,2,1,2,0,0,0,0,0,0,1,2,896,3589,0
4367,1,1,1,0,35,1,0,0,0,0,2,2,0,0,1,0,1,440,3703,0
4368,0,1,0,0,8,1,0,1,0,0,0,0,2,0,0,1,2,916,2056,1
4369,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,87,269,1
4370,0,0,1,0,20,1,0,0,2,0,2,2,2,2,1,0,3,917,3429,0
4371,1,0,1,1,12,1,2,2,1,1,1,1,1,1,1,0,0,82,1257,0
4372,1,0,1,1,0,1,0,2,1,1,1,1,1,1,0,1,0,32,25,0
4373,0,0,1,1,24,1,0,2,1,1,1,1,1,1,1,0,3,30,1637,0
4374,1,0,1,1,70,1,0,2,1,1,1,1,1,1,2,1,0,21,3045,0
4375,1,0,0,0,65,1,2,1,2,2,2,2,2,2,1,1,0,1532,6311,0
4376,0,0,0,0,44,1,0,1,2,2,0,0,2,2,1,1,2,1286,5137,0
4377,0,0,1,0,21,1,0,1,0,0,0,0,2,0,0,1,1,899,3419,0
4378,0,0,1,0,66,1,0,2,1,1,1,1,1,1,1,1,0,46,2956,0
4379,0,0,1,0,67,1,2,1,0,0,2,0,2,0,2,1,0,1091,5826,0
4381,0,1,0,0,48,1,2,1,0,0,2,0,0,2,0,1,1,1109,5151,1
4382,0,1,0,0,3,1,2,0,0,0,0,0,0,0,0,0,3,351,780,0
4383,1,0,1,0,62,1,2,0,2,2,2,2,0,2,1,0,1,899,5426,0
4384,0,0,1,0,1,1,0,1,0,2,2,0,0,0,0,0,0,893,732,1
4385,1,0,0,0,20,1,0,2,1,1,1,1,1,1,1,1,3,36,1440,0
4386,1,0,1,1,54,1,0,0,2,2,0,2,0,0,2,0,0,502,4386,1
4387,1,0,0,1,0,1,0,2,1,1,1,1,1,1,0,1,3,34,27,0
4388,0,0,0,0,16,1,0,2,1,1,1,1,1,1,2,0,3,17,1292,0
4389,1,0,0,0,29,1,2,1,2,0,0,0,2,2,0,1,0,1288,4313,0
4390,1,0,1,1,21,1,0,0,2,2,0,2,0,0,0,1,3,507,2878,0
4391,0,0,0,0,8,1,0,0,0,0,0,2,2,0,0,1,0,532,1664,0
4392,1,0,1,1,0,1,0,2,1,1,1,1,1,1,0,0,3,13,7,0
4393,0,0,1,0,20,1,2,1,0,0,0,0,0,2,0,1,2,1024,3539,1
4394,1,0,0,0,18,1,2,0,0,0,2,2,0,0,0,0,2,533,2684,0
4395,0,0,1,1,68,1,2,1,0,2,2,0,2,2,0,1,2,1353,6322,1
4396,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,94,59,1
4397,0,0,1,0,71,1,2,1,2,2,2,2,2,0,2,1,0,1353,6355,0
4398,1,0,1,1,69,1,2,0,2,0,2,0,2,0,2,0,1,693,5314,0
4399,0,0,0,0,65,1,2,1,2,2,2,2,0,2,0,1,0,1337,6068,0
4400,0,0,1,1,6,0,1,0,0,0,0,0,0,0,0,1,2,86,666,0
4401,0,1,1,1,45,1,2,1,2,2,0,2,2,2,0,1,2,1472,5387,0
4402,1,0,0,0,38,0,1,0,2,2,0,2,2,0,0,1,1,355,3613,1
4403,0,0,1,1,31,1,2,0,0,2,2,0,0,0,0,0,0,585,3749,0
4404,1,0,0,0,23,1,0,1,0,2,2,0,0,2,0,1,2,1083,3835,0
4405,1,0,1,1,5,1,0,1,0,2,0,0,0,2,0,1,1,965,1559,1
4406,0,0,0,0,36,1,2,0,2,2,2,2,2,0,0,1,1,877,4334,0
4407,1,0,0,1,7,1,0,2,1,1,1,1,1,1,0,0,3,36,775,0
4408,0,0,1,1,71,1,2,0,2,0,2,0,2,0,2,1,0,742,5414,0
4409,1,1,1,0,70,0,1,0,2,2,2,2,0,0,2,0,1,331,4553,0
4410,0,0,1,0,15,1,0,1,0,2,0,0,2,2,0,1,0,1180,3164,0
4411,0,0,1,0,56,0,1,0,2,0,2,2,0,2,0,1,0,374,4227,0
4412,1,0,0,0,65,1,2,2,1,1,1,1,1,1,1,0,0,101,3414,0
4413,0,1,0,0,16,1,0,1,0,2,2,0,2,0,0,1,2,1075,3197,1
4414,0,0,0,1,20,1,0,2,1,1,1,1,1,1,0,0,3,44,1498,0
4415,1,0,1,0,65,1,2,0,2,2,2,0,0,0,2,1,1,648,5108,0
4416,0,0,1,0,16,1,2,0,0,2,0,0,2,2,0,1,0,814,2949,0
4417,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,3,723,305,1
4418,1,0,1,0,57,1,0,0,2,2,2,0,0,0,1,0,1,548,4670,1
4419,0,0,1,1,7,1,0,2,1,1,1,1,1,1,0,0,1,50,630,0
4420,1,0,0,0,26,1,0,0,2,0,2,2,2,0,1,0,1,701,3652,0
4421,1,0,1,0,33,1,2,1,0,2,0,0,0,2,0,0,3,1069,4346,0
4422,1,0,0,0,29,1,0,1,0,2,0,0,2,2,1,1,0,1226,4364,0
4423,1,0,0,0,32,1,0,0,0,2,2,0,2,0,0,1,1,654,3886,0
4424,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,87,54,1
4425,1,0,1,1,13,1,2,0,2,2,0,0,0,2,0,0,3,698,2386,0
4426,0,0,0,1,15,1,2,1,0,0,0,2,0,0,1,1,1,889,2862,0
4427,0,0,0,0,48,1,0,1,0,0,2,2,2,2,2,0,1,1293,5362,0
4428,1,0,1,1,18,1,2,1,0,0,2,2,2,2,0,0,2,1341,3720,1
4429,0,0,1,1,69,1,2,0,2,2,2,2,2,0,2,0,0,893,5722,0
4430,0,0,1,1,31,1,0,0,2,2,0,2,0,0,0,0,0,570,3599,0
4431,0,0,0,0,17,1,0,1,0,0,0,0,0,0,0,1,2,710,2796,0
4432,1,0,0,0,36,0,1,0,2,2,0,2,0,0,2,1,3,252,3054,0
4433,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,819,1146,0
4434,0,0,1,0,15,1,2,1,2,2,2,0,0,0,0,0,2,1106,3022,0
4435,1,0,1,0,16,1,2,1,0,2,0,0,0,0,0,1,0,909,2973,0
4436,0,0,0,1,18,1,0,0,2,2,2,0,0,0,0,1,2,554,2915,0
4437,1,0,1,0,59,1,2,1,0,0,2,0,2,2,2,0,1,1303,5867,0
4438,1,0,1,1,50,1,2,2,1,1,1,1,1,1,2,1,3,91,2798,0
4439,1,0,1,1,27,1,0,2,1,1,1,1,1,1,2,1,1,35,1581,0
4440,1,0,0,0,42,1,0,0,0,2,0,0,0,2,2,1,2,542,4085,0
4441,1,0,1,0,41,1,0,2,1,1,1,1,1,1,2,0,2,34,2206,0
4442,1,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,869,978,1
4443,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,300,142,0
4444,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,26,266,1
4445,0,0,0,0,62,1,2,1,2,2,2,0,2,0,2,0,1,1241,5921,0
4446,1,1,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,897,1033,1
4447,1,0,1,0,67,1,2,1,2,2,0,2,2,2,0,1,2,1426,6292,0
4448,0,1,0,0,29,1,2,1,0,2,0,0,2,2,0,1,2,1274,4329,1
4449,0,0,0,0,59,1,2,1,0,2,2,0,2,2,2,0,2,1368,5969,0
4450,1,0,0,0,14,1,2,0,0,2,0,2,0,0,0,1,1,516,2378,1
4451,1,1,0,0,44,1,2,1,0,0,0,0,2,2,0,1,0,1165,5004,0
4452,0,0,1,0,69,1,0,0,2,2,2,2,2,2,2,0,1,1023,5811,0
4453,1,0,1,0,9,1,2,1,0,0,2,0,2,2,0,1,2,1251,2526,1
4454,1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,17,474,0
4455,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,3,385,194,1
4456,0,0,1,0,67,1,2,2,1,1,1,1,1,1,2,1,1,91,3330,0
4457,1,0,1,1,21,1,0,1,2,0,0,0,0,0,0,0,0,806,3293,0
4458,1,0,1,1,37,1,2,1,0,2,2,0,2,0,0,1,2,1180,4698,1
4459,0,0,0,0,0,1,2,1,0,2,0,0,2,2,0,1,1,1285,509,1
4460,1,0,1,0,17,1,0,1,0,0,2,2,0,0,0,0,2,863,3173,0
4461,1,0,0,0,28,1,0,1,0,0,0,2,2,2,0,1,2,1171,4124,0
4462,0,0,0,0,15,1,2,1,0,0,2,0,0,2,0,1,2,1061,3104,1
4463,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,711,293,1
4464,1,0,0,0,11,1,0,1,2,0,2,0,0,0,0,0,0,933,2245,1
4465,1,0,0,0,30,0,1,0,0,0,2,0,2,2,1,1,2,377,3236,0
4466,1,0,0,0,3,1,0,1,0,0,0,0,0,2,0,1,2,897,1208,1
4467,0,0,1,0,47,1,2,0,0,0,2,2,0,2,1,1,3,705,4595,0
4468,0,0,0,0,14,1,2,2,1,1,1,1,1,1,0,1,1,100,1375,1
4469,1,0,0,0,49,1,0,1,2,2,2,2,0,0,1,1,1,1094,5177,0
4470,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,298,1200,0
4471,1,1,1,0,40,1,2,1,2,0,2,0,0,0,0,1,0,969,4518,1
4472,1,0,1,1,67,1,0,1,2,0,2,0,0,0,2,0,1,906,5551,0
4473,0,1,1,0,25,1,2,1,0,0,2,0,2,2,0,1,0,1243,4061,0
4474,1,0,0,0,56,0,1,0,0,0,2,2,2,2,2,0,1,425,4408,0
4475,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,2,20,253,0
4476,0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,47,40,1
4477,1,0,1,1,18,1,0,0,2,0,0,0,0,0,1,1,0,355,2403,0
4478,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,1,2,442,632,0
4479,0,0,0,0,58,1,2,2,1,1,1,1,1,1,2,0,2,81,3190,0
4480,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,3,702,285,1
4481,1,0,1,0,41,0,1,0,2,0,0,0,2,0,0,1,0,245,3345,0
4482,0,0,0,0,6,1,2,1,0,0,0,0,0,0,0,1,2,804,1686,1
4483,1,0,1,0,66,1,2,2,1,1,1,1,1,1,2,0,1,104,3512,0
4484,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,721,303,0
4485,1,0,1,0,65,1,2,0,2,2,2,2,2,2,2,0,0,1126,5870,0
4486,0,0,0,0,60,1,2,1,0,0,2,0,0,2,0,0,3,1076,5605,0
4487,1,0,1,1,3,1,2,2,1,1,1,1,1,1,1,0,1,74,328,0
4488,0,1,1,0,41,1,0,1,2,0,0,0,0,0,0,1,1,789,4489,1
4489,0,0,1,1,63,1,2,0,0,2,0,0,0,0,1,1,0,435,4577,0
4490,0,1,1,0,53,1,2,1,2,2,2,2,2,2,1,1,0,1551,6011,0
4491,1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,1,24,17,0
4492,1,0,1,1,53,1,2,2,1,1,1,1,1,1,2,1,0,73,2807,0
4493,0,0,0,1,17,1,2,2,1,1,1,1,1,1,2,0,1,98,1508,0
4494,1,0,0,0,2,1,0,1,0,2,0,0,0,2,0,0,2,980,954,0
4495,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,716,298,1
4496,0,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,1,1087,6069,0
4497,1,1,1,0,59,1,0,1,0,2,2,0,2,2,1,1,2,1240,5774,0
4498,0,0,1,1,10,1,0,2,1,1,1,1,1,1,1,1,3,29,830,0
4499,0,0,0,1,11,1,2,1,2,0,0,0,0,0,0,1,2,865,2321,1
4500,1,0,1,1,60,1,0,1,0,2,2,2,2,2,1,0,1,1352,6019,0
4501,0,0,0,0,38,1,0,2,1,1,1,1,1,1,2,0,1,43,2074,0
4502,1,0,0,0,54,1,2,1,0,0,0,0,2,2,0,1,2,1222,5517,1
4503,0,0,0,0,16,1,2,1,2,2,0,0,2,0,0,1,2,1175,3333,1
4504,1,0,0,0,36,1,0,2,1,1,1,1,1,1,1,0,1,32,2113,0
4505,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,3,112,3496,0
4506,1,1,1,0,71,1,2,0,0,2,2,2,2,0,2,0,1,849,5556,0
4507,0,0,0,0,7,1,0,0,2,0,0,2,0,2,0,0,0,647,1753,0
4508,0,0,1,1,21,1,0,2,1,1,1,1,1,1,0,0,3,27,1377,0
4509,0,0,0,0,0,1,0,1,0,2,0,0,2,0,0,0,2,980,420,1
4510,0,0,0,0,37,1,2,0,0,2,0,2,0,2,0,0,1,678,4156,0
4511,1,0,0,1,16,1,0,0,0,2,2,2,2,2,1,0,2,916,3148,0
4512,0,1,0,0,69,1,2,0,0,2,2,2,2,0,2,1,0,816,5483,0
4513,0,1,1,1,71,1,2,0,2,2,2,2,2,2,2,0,1,1139,6013,1
4514,0,0,0,0,27,1,0,1,0,0,0,0,0,2,0,1,2,911,3885,0
4515,0,0,0,0,14,1,0,1,0,2,0,0,2,0,0,1,0,958,2666,0
4516,1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,1,0,1044,6022,0
4517,0,1,1,0,10,1,2,1,0,0,2,0,2,2,0,1,2,1271,2668,1
4518,1,1,0,0,7,1,2,1,0,0,2,0,0,0,0,1,2,924,1771,1
4519,0,0,1,0,56,1,2,1,0,2,2,2,2,2,1,1,0,1456,5933,0
4520,1,0,1,1,0,1,0,2,1,1,1,1,1,1,0,0,0,28,21,1
4521,0,0,1,0,45,0,1,0,2,2,0,0,2,0,0,0,2,316,3755,0
4522,1,0,1,0,29,1,0,2,1,1,1,1,1,1,1,0,1,43,1773,0
4523,1,1,1,0,9,1,0,1,2,0,0,0,0,0,0,0,2,812,2010,0
4524,1,0,1,0,22,1,2,1,2,2,2,0,2,0,0,1,2,1265,3834,1
4525,1,0,0,0,31,1,0,1,2,2,2,0,0,2,0,1,1,1155,4337,0
4526,1,0,0,0,12,1,0,1,2,0,0,0,0,0,0,1,1,781,2405,0
4527,0,0,0,0,38,1,0,1,0,0,2,2,0,0,2,1,2,908,4475,1
4528,0,0,0,0,43,1,0,1,0,2,2,0,2,0,0,1,1,1055,4880,0
4529,1,1,0,0,8,1,0,0,0,0,0,2,0,0,0,0,3,360,1489,0
4530,0,0,1,0,66,1,0,2,1,1,1,1,1,1,2,0,3,22,2967,0
4531,1,0,1,1,8,1,2,1,0,0,2,0,0,0,0,1,0,886,1899,1
4532,0,0,0,0,14,1,2,1,0,2,0,0,0,0,0,1,2,894,2637,1
4533,0,0,1,0,70,1,2,1,0,2,2,0,2,2,2,1,0,1377,6354,0
4534,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,356,177,0
4535,0,0,1,1,29,1,2,1,0,0,2,0,2,2,0,1,2,1281,4385,1
4536,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,701,284,1
4537,1,0,1,0,16,0,1,0,0,2,0,0,2,2,0,1,3,372,2207,0
4538,0,0,0,0,2,1,0,1,0,0,0,2,0,2,0,0,2,1010,1069,1
4539,1,0,1,1,66,1,2,0,2,0,2,0,2,2,2,1,2,893,5522,1
4540,1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,48,41,0
4541,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,387,196,1
4542,0,1,1,0,31,1,2,1,0,0,2,0,0,0,0,0,3,885,4102,0
4543,1,0,1,1,40,1,0,2,1,1,1,1,1,1,1,0,0,19,2136,0
4544,1,0,1,0,0,1,0,1,0,0,0,0,2,0,0,1,2,910,401,1
4545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,288,132,0
4546,0,0,1,1,11,1,2,1,0,2,2,0,0,0,0,1,2,984,2333,1
4547,1,0,1,1,61,1,2,1,2,2,0,0,2,2,0,1,2,1384,6031,0
4548,0,0,0,0,21,1,0,1,0,2,0,0,0,2,0,1,3,980,3585,1
4549,0,0,0,1,16,1,2,1,0,2,2,2,0,0,0,1,1,1144,3273,0
4550,0,0,1,1,71,1,2,2,1,1,1,1,1,1,2,1,0,116,3699,0
4551,1,0,1,1,55,1,2,1,0,2,0,2,2,0,0,1,1,1225,5571,0
4552,0,0,0,0,8,1,0,2,1,1,1,1,1,1,0,1,1,38,662,0
4553,1,0,1,0,71,1,2,1,2,2,2,2,2,2,2,1,0,1554,6511,0
4554,1,0,0,0,19,1,0,1,2,2,2,2,2,2,0,1,0,1434,3856,0
4555,1,0,1,1,18,1,0,2,1,1,1,1,1,1,2,0,3,33,1350,0
4556,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,672,565,1
4557,1,0,0,0,52,0,1,0,0,0,2,2,2,2,1,0,1,456,4383,0
4558,0,1,0,0,26,1,2,1,0,0,0,0,0,2,0,1,2,999,3916,1
4559,1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,0,32,601,0
4560,1,0,1,1,8,1,2,1,0,0,2,0,2,0,1,1,2,1099,2083,0
4561,0,0,1,1,7,1,2,0,0,2,0,0,0,0,0,0,2,473,1487,0
4562,0,0,1,1,70,1,2,1,2,2,2,2,2,2,2,0,0,1537,6470,0
4563,0,0,0,0,9,1,2,1,0,2,0,0,0,0,0,1,0,900,2193,1
4564,1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,29,22,1
4565,0,0,1,0,70,0,1,0,2,2,2,2,2,2,1,0,0,660,5235,0
4566,1,0,1,0,67,1,0,1,0,2,0,2,2,2,1,1,2,1286,6123,0
4567,1,0,0,0,33,1,2,1,0,2,0,2,2,2,0,1,2,1381,4656,0
4568,1,0,0,0,25,1,0,1,0,2,2,2,0,0,1,1,2,998,3832,0
4569,0,0,0,0,21,1,0,0,2,0,0,0,0,0,0,1,1,352,2548,1
4570,1,0,0,0,6,1,0,2,1,1,1,1,1,1,0,1,3,8,602,0
4571,0,0,1,0,19,1,0,1,0,0,0,0,0,0,0,1,0,710,3259,0
4572,0,0,1,0,59,1,2,1,0,2,2,0,2,2,0,1,2,1397,6001,0
4573,1,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,2,40,3127,0
4574,0,1,1,0,71,1,2,1,0,2,2,0,2,2,1,1,1,1389,6370,0
4575,1,0,0,0,3,1,2,2,1,1,1,1,1,1,0,0,3,97,517,0
4576,1,0,1,1,15,1,0,2,1,1,1,1,1,1,0,0,2,24,1173,0
4577,0,1,1,0,61,1,2,1,2,0,2,0,2,2,1,1,2,1371,5960,0
4578,0,0,0,0,9,1,0,0,0,0,0,2,0,2,0,1,3,561,1845,0
4579,1,0,0,0,30,1,2,1,0,2,0,0,0,0,0,1,2,922,4146,0
4580,0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,1,11,3016,0
4581,1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,3,45,2779,0
4582,1,0,1,1,69,1,2,0,2,2,2,2,2,2,2,1,1,1095,5930,0
4583,0,0,1,0,70,1,2,0,2,2,2,2,2,2,2,0,2,1094,5958,0
4584,1,1,0,0,68,1,2,0,2,0,2,2,0,2,2,0,1,788,5417,0
4585,0,1,0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,995,429,1
4586,0,0,1,1,71,1,2,1,2,2,2,2,2,2,2,1,0,1583,6528,0
4587,0,0,1,0,25,1,0,1,0,0,0,2,0,2,0,0,1,1012,3847,0
4588,0,0,1,0,32,1,2,1,0,0,2,2,0,2,0,1,1,1187,4352,0
4589,0,0,1,1,9,1,0,2,1,1,1,1,1,1,2,0,3,32,904,0
4590,0,1,0,0,56,1,2,1,2,0,2,2,0,2,2,0,1,1305,5740,0
4591,0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,1,2,53,911,0
4592,0,0,1,1,38,1,2,2,1,1,1,1,1,1,1,1,3,76,2329,0
4593,0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,0,0,35,992,0
4594,0,0,1,1,20,1,0,1,0,2,2,2,2,2,0,1,2,1331,3793,1
4595,0,0,1,1,67,1,2,0,0,2,2,2,2,2,2,0,0,1000,5629,0
4596,1,0,0,0,17,1,2,1,0,0,2,0,2,0,1,1,1,1084,3349,0
4597,0,0,0,0,5,1,0,1,0,0,2,2,2,2,0,1,3,1279,1698,1
4598,1,0,0,0,17,1,2,0,2,0,0,0,0,0,0,0,3,483,2422,0
4599,0,0,1,1,51,1,0,0,0,0,2,0,0,0,1,1,0,395,4125,0
4600,1,0,1,1,55,1,2,1,2,2,2,2,2,2,2,0,3,1555,6056,0
4601,1,0,0,0,44,1,2,1,0,0,2,2,2,2,0,1,0,1347,5265,0
4602,0,0,0,0,66,1,2,2,1,1,1,1,1,1,2,1,3,114,3484,0
4603,1,0,1,0,2,0,1,0,2,0,0,2,0,0,0,0,3,191,514,0
4604,1,1,0,0,64,1,0,1,0,2,2,0,2,2,0,1,0,1262,6032,0
4605,1,0,1,0,62,1,2,0,0,2,0,2,0,2,2,0,3,665,5018,0
4606,0,0,1,1,10,1,2,2,1,1,1,1,1,1,2,0,3,92,1141,0
4607,1,0,0,1,0,1,0,0,0,0,0,2,0,2,0,1,3,533,246,0
4608,1,0,0,0,54,1,2,0,0,0,2,0,2,2,2,1,0,855,5065,0
4609,1,0,1,1,24,1,2,0,0,0,0,2,0,0,1,1,3,460,3172,0
4610,1,0,1,0,71,1,2,1,2,2,2,2,2,2,1,1,0,1578,6529,1
4611,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,1,75,3497,0
4612,0,0,0,1,64,0,1,0,0,2,0,2,2,0,2,0,3,310,4311,0
4613,0,1,0,0,53,1,2,1,0,2,0,0,0,0,0,1,2,889,5085,1
4614,1,0,1,1,6,1,0,2,1,1,1,1,1,1,0,0,3,34,647,0
4615,0,0,1,0,71,1,2,0,2,2,0,2,0,0,2,0,0,622,5287,0
4616,1,0,1,0,20,1,0,0,0,0,0,0,2,0,0,0,0,450,2656,0
4617,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,43,114,0
4618,1,1,0,0,3,1,0,1,0,0,2,0,2,2,0,1,2,1182,1437,0
4619,1,0,1,0,2,1,2,1,0,0,0,2,0,0,0,1,0,892,1009,1
4620,1,0,1,0,71,1,2,1,2,2,2,2,2,2,2,0,1,1554,6502,0
4621,0,0,0,0,5,1,0,0,2,0,0,0,0,0,0,1,2,365,1178,0
4622,1,0,0,0,51,1,0,1,0,0,2,0,0,2,0,1,1,970,5070,0
4623,1,1,1,0,68,1,2,1,0,2,2,0,0,2,0,1,0,1194,5987,0
4624,1,0,0,0,7,1,0,1,0,0,2,0,2,2,0,1,2,1181,2035,1
4625,0,1,0,0,7,1,0,1,0,0,2,0,0,0,0,1,0,787,1794,0
4626,0,1,0,0,62,1,2,1,0,0,2,0,0,2,0,1,0,1084,5620,0
4627,1,0,0,0,59,1,2,1,2,2,2,2,2,2,1,1,1,1567,6218,0
4628,0,0,1,0,11,1,0,0,2,0,0,2,0,0,0,0,0,442,1958,0
4629,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,1,3,15,1087,0
4630,1,0,0,0,21,1,2,0,2,2,2,0,0,0,0,0,3,628,3121,0
4631,1,0,0,0,4,1,2,1,0,0,2,0,2,0,0,1,2,1140,1501,1
4632,0,0,1,1,0,1,0,2,1,1,1,1,1,1,0,0,3,18,11,1
4633,0,0,1,1,71,1,2,2,1,1,1,1,1,1,2,1,0,73,3421,0
4634,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,4,211,0
4635,0,0,1,1,39,1,0,2,1,1,1,1,1,1,2,0,0,32,2099,0
4636,1,0,1,1,43,1,0,2,1,1,1,1,1,1,1,0,0,29,2246,0
4637,1,1,1,0,70,1,0,0,2,2,0,2,2,0,1,1,0,734,5404,0
4638,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,817,738,1
4639,1,1,0,0,25,1,2,1,0,0,0,0,2,2,0,1,2,1159,3986,0
4640,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,2,714,296,1
4641,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,80,50,0
4642,1,0,1,1,64,1,0,0,2,0,0,2,2,2,2,1,0,802,5298,1
4643,1,0,0,0,2,1,2,0,0,0,0,2,2,0,0,1,3,632,869,0
4644,1,0,0,0,12,1,0,0,0,0,0,2,0,0,0,1,3,387,1820,0
4645,0,0,1,0,32,1,2,1,0,2,2,0,2,2,0,1,2,1362,4580,1
4646,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,728,310,0
4647,1,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,3,310,691,0
4648,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,720,645,0
4649,1,0,1,0,71,1,2,1,2,2,0,2,2,2,2,1,1,1448,6422,0
4650,0,0,1,1,36,1,2,2,1,1,1,1,1,1,0,0,3,120,2323,0
4651,0,0,0,0,14,1,0,1,2,0,0,0,2,0,0,0,2,1018,2875,1
4652,0,0,0,0,22,1,0,2,1,1,1,1,1,1,1,1,1,22,1562,0
4653,0,0,1,1,29,0,1,0,0,0,0,2,2,2,0,0,1,400,3280,1
4654,0,0,1,1,41,1,0,2,1,1,1,1,1,1,1,1,2,10,2070,0
